character	index	digits	pdf_page
龃	5426	2121345225111	378
龅	5427	2121345235515	379
訾	5428	2121354111251	379
粲	5429	2135454431234	379
虞	5430	2153152511134	379
睚	5431	2511113121121	379
嗪	5432	2511113431234	380
韪	5433	2511121341152	380
嗷	5434	2511121533134	380
嗉	5435	2511121554234	380
睨	5436	2511132151135	380
睢	5437	2511132411121	380
雎	5438	2511132411121	380
睥	5439	2511132511312	380
嘟	5440	2511213251152	380
嗑	5441	2511215425221	381
嗫	5442	2511221115454	381
嗬	5443	2511223212512	381
嗔	5444	2511225111134	381
嗝	5445	2511251254312	381
戥	5446	2511311211534	381
嗄	5447	2511325111354	381
煦	5448	2511352514444	382
暄	5449	2511445125111	382
遢	5450	2511541541454	382
暌	5451	2511543341134	382
跬	5452	2512121121121	382
跶	5453	2512121134454	383
跸	5454	2512121153512	383
跐	5455	2512121212135	383
跣	5456	2512121312135	383
跹	5457	2512121312454	383
跻	5458	2512121413432	383
蛸	5459	2512142432511	384
蜊	5460	2512143123422	384
蜍	5461	2512143411234	384
蜉	5462	2512143443521	384
蜣	5463	2512144311135	384
畹	5464	2512144535455	384
蛹	5465	2512145425112	384
嗣	5466	2512512251251	385
嗯	5467	2512513414544	385
嗥	5468	2513251113412	385
嗲	5469	2513434354354	385
嗳	5470	2513443451354	385
嗌	5471	2514313425221	385
嗍	5472	2514315233511	385
嗨	5473	2514413155414	385
嗐	5474	2514451112251	385
嗤	5475	2515221251214	385
嗵	5476	2515425112454	385
罨	5477	2522113425115	386
嵊	5478	2523122113534	386
嵩	5479	2524125125251	386
嵴	5480	2524134342511	386
骰	5481	2554525113554	386
锗	5482	3111512132511	387
锛	5483	3111513412132	387
锜	5484	3111513412512	387
锝	5485	3111525111124	387
锞	5486	3111525111234	387
锟	5487	3111525111535	387
锢	5488	3111525122511	387
锨	5489	3111533123534	388
锩	5490	3111543113455	388
锭	5491	3111544512134	388
锱	5492	3111555525121	389
雉	5493	3113432411121	389
氲	5494	3115251125221	389
犏	5495	3121451325122	389
歃	5496	3123215113534	389
稞	5497	3123425111234	389
稗	5498	3123432511312	389
稔	5499	3123434454544	390
筠	5500	3143141213541	390
筢	5501	3143141215215	390
筮	5502	3143141234341	390
筲	5503	3143142432511	390
筱	5504	3143143223134	391
牒	5505	3215122151234	391
煲	5506	3225112344334	391
敫	5507	3251141533134	392
徭	5508	3323443311252	392
愆	5509	3324411124544	392
艄	5510	3354142432511	392
觎	5511	3412511222535	392
毹	5512	3412511223115	393
貊	5513	3443533132511	393
貅	5514	3443533321234	393
貉	5515	3443533354251	393
颔	5516	3445251132534	393
腠	5517	3511111341134	393
腩	5518	3511122543112	393
腼	5519	3511132522111	393
腭	5520	3511251251115	394
腧	5521	3511341251122	394
塍	5522	3511431134121	394
媵	5523	3511431134531	394
詹	5524	3513344111251	395
鲅	5525	3525121113544	395
鲆	5526	3525121114312	395
鲇	5527	3525121121251	395
鲈	5528	3525121121513	395
稣	5529	3525121131234	395
鲋	5530	3525121132124	395
鲐	5531	3525121154251	396
肄	5532	3531134511112	396
鹐	5533	3532151135451	396
飕	5534	3534321511254	396
觥	5535	3535112243135	396
遛	5536	3545325121454	397
馐	5537	3554311135211	397
鹑	5538	4125152135451	397
亶	5539	4125251125111	397
瘃	5540	4134113533434	398
痱	5541	4134121112111	398
痼	5542	4134125122511	398
痿	5543	4134131234531	398
瘐	5544	4134132151134	398
瘁	5545	4134141343412	398
瘆	5546	4134154134333	398
麂	5547	4135221153535	399
裔	5548	4135342534251	399
歆	5549	4143125113534	399
旒	5550	4153314154325	399
雍	5551	4155332411121	399
阖	5552	4251215425221	400
阗	5553	4251225111134	400
阙	5554	4254315233534	400
羧	5555	4311135434354	400
豢	5556	4311341353334	400
粳	5557	4312341251134	400
猷	5558	4312535111344	400
煳	5559	4334122513511	401
煜	5560	4334251141431	401
煨	5561	4334251211534	401
煅	5562	4334321113554	401
煊	5563	4334445125111	401
煸	5564	4334451325122	402
煺	5565	4334511534454	402
滟	5566	4411112355215	402
溱	5567	4411113431234	402
溘	5568	4411215425221	402
漭	5569	4411221344132	402
滢	5570	4411224511214	402
溥	5571	4411251124124	402
溧	5572	4411252211234	403
溽	5573	4411311534124	403
裟	5574	4412343413534	403
溻	5575	4412511541541	403
溷	5576	4412513533341	403
滗	5577	4413143143115	403
滫	5578	4413223542511	403
溴	5579	4413251111344	403
滏	5580	4413434112431	404
滃	5581	4413454541541	404
滦	5582	4414122341234	404
溏	5583	4414135112251	404
滂	5584	4414143454153	404
滓	5585	4414454143112	405
溟	5586	4414525114134	405
滪	5587	4415452132534	405
愫	5588	4421121554234	405
慑	5589	4421221115454	405
慊	5590	4424315112234	406
鲎	5591	4434535251211	406
骞	5592	4451122134551	406
窦	5593	4453412544134	406
窠	5594	4453425111234	406
窣	5595	4453441343412	406
裱	5596	4523411213534	407
褚	5597	4523412132511	407
裨	5598	4523432511312	407
裾	5599	4523451312251	407
裰	5600	4523454545454	407
禊	5601	4524111253134	407
谩	5602	4525112522154	408
谪	5603	4541432512251	408
媾	5604	5311122125211	409
嫫	5605	5311222511134	409
媲	5606	5313253411535	409
嫒	5607	5313443451354	409
嫔	5608	5314453212134	409
媸	5609	5315221251214	409
缙	5610	5511224312511	410
缜	5611	5511225111134	410
缛	5612	5511311534124	410
辔	5613	5511512551251	410
骝	5614	5513545325121	410
缟	5615	5514125125251	410
缡	5616	5514134522554	411
缢	5617	5514313425221	411
缣	5618	5514315112234	411
骟	5619	5514513541541	411
耥	5620	11123424325251	411
璈	5621	11211121533134	411
瑶	5622	11213443311252	412
瑭	5623	11214135112251	412
獒	5624	11215331341344	412
觏	5625	11221252112535	412
慝	5626	11221325154544	412
嫠	5627	11234313413531	412
韬	5628	11523443321511	413
叆	5629	11543443451354	413
髦	5630	12111543333115	413
摽	5631	12112522111234	413
墁	5632	12125112522154	413
撂	5633	12125121354251	413
摞	5634	12125121554234	414
撄	5635	12125342534531	414
翥	5636	12132511541541	414
踅	5637	12133122512134	414
摭	5638	12141312214444	414
墉	5639	12141351125112	414
墒	5640	12141432534251	415
榖	5641	12145112343554	415
綦	5642	12211134554234	415
蔫	5643	12212121154444	415
蔷	5644	12212431252511	415
靺	5645	12212511211234	415
靼	5646	12212511225111	415
鞅	5647	12212511225134	416
靿	5648	12212511255453	416
甍	5649	12225221451554	416
蔸	5650	12232511355135	416
蔟	5651	12241533131134	417
蔺	5652	12242532411121	417
戬	5653	12243125111534	417
蕖	5654	12244115151234	417
蔻	5655	12244511352154	417
蓿	5656	12244532132511	417
斡	5657	12251112344412	417
鹕	5658	12251351135451	418
蓼	5659	12254154134333	418
榛	5660	12341113431234	418
榧	5661	12341211121115	418
榻	5662	12342511541541	418
榫	5663	12343241112112	419
榭	5664	12343251113124	419
槔	5665	12343251113412	419
榱	5666	12344125113534	419
槁	5667	12344125125251	419
槟	5668	12344453212134	419
槠	5669	12344512132511	419
榷	5670	12344532411121	419
僰	5671	12523412523434	420
酽	5672	12535111224313	420
酶	5673	12535113155414	420
酹	5674	12535113443124	420
厮	5675	13122111343312	421
碡	5676	13251112155414	421
碴	5677	13251123425111	421
碣	5678	13251251135345	421
碲	5679	13251414345252	422
磋	5680	13251431113121	422
臧	5681	13513125125534	422
豨	5682	13533343413252	422
殡	5683	13544453212134	422
霆	5684	14524444312154	422
霁	5685	14524444413432	422
辕	5686	15211212513534	422
蜚	5687	21112111251214	423
裴	5688	21112111413534	423
翡	5689	21112111541541	423
龇	5690	21213452212135	423
龈	5691	21213452511534	423
睿	5692	21451343425111	423
䁖	5693	25111431234531	424
睽	5694	25111543341134	424
嘞	5695	25112212511253	424
嘈	5696	25112512212511	424
嘌	5697	25112522111234	424
嘁	5698	25113211234534	424
嘎	5699	25113251111534	424
暧	5700	25113443451354	424
暝	5701	25114525114134	424
踌	5702	25121211113124	425
踉	5703	25121214511534	425
蜞	5704	25121412211134	425
蜥	5705	25121412343312	425
蜮	5706	25121412511534	425
蝈	5707	25121425112141	425
蜴	5708	25121425113533	425
蜱	5709	25121432511312	426
蜩	5710	25121435121251	426
蜷	5711	25121443113455	426
蜿	5712	25121444535455	426
螂	5713	25121445115452	426
蜢	5714	25121452125221	426
嘘	5715	25121531522431	426
嘡	5716	25124345251121	426
鹗	5717	25125111535451	426
嘣	5718	25125235113511	426
嘤	5719	25125342534531	426
嘚	5720	25133225111124	426
嗾	5721	25141533131134	427
嘧	5722	25144545434252	427
罴	5723	25221121544444	427
罱	5724	25221122543112	427
幔	5725	25225112522154	427
嶂	5726	25241431251112	427
幛	5727	25241431251112	427
赙	5728	25341251124124	427
罂	5729	25342534311252	427
骷	5730	25545251112251	428
骶	5731	25545251135154	428
鹘	5732	25545251135451	428
锲	5733	31115111253134	428
锴	5734	31115153532511	428
锶	5735	31115251214544	428
锷	5736	31115251251115	428
锸	5737	31115312321511	428
锵	5738	31115412354124	429
镁	5739	31115431121134	429
镂	5740	31115431234531	429
犒	5741	31214125125251	429
箐	5742	31431411212511	430
箦	5743	31431411212534	430
箧	5744	31431411431345	430
箍	5745	31431412112525	430
箸	5746	31431412132511	430
箬	5747	31431412213251	430
箅	5748	31431425121132	431
箪	5749	31431443251112	431
箔	5750	31431444132511	431
箜	5751	31431444534121	431
箢	5752	31431444535455	431
箓	5753	31431451124134	431
毓	5754	31554144154325	431
僖	5755	32121251431251	431
儆	5756	32122352513134	431
僳	5757	32125221431234	432
僭	5758	32153515352511	432
劁	5759	32411121444422	432
僮	5760	32414312511211	432
魃	5761	32511355413544	432
魆	5762	32511355415534	432
睾	5763	32522112143112	433
艋	5764	33541452125221	433
鄱	5765	34312342512152	433
膈	5766	35111251254312	433
膑	5767	35114453212134	433
鲑	5768	35251211121121	433
鲔	5769	35251211132511	434
鲚	5770	35251211413432	434
鲛	5771	35251211413434	434
鲟	5772	35251211511124	434
獐	5773	35341431251112	435
觫	5774	35351121251234	435
雒	5775	35425132411121	435
夤	5776	35444512512134	435
馑	5777	35512212511121	435
銮	5778	41223434112431	435
塾	5779	41251521354121	436
麽	5780	41312341234354	436
瘌	5781	41341125123422	436
瘊	5782	41341325131134	437
瘘	5783	41341431234531	437
瘙	5784	41341544251214	437
廖	5785	41354154134333	437
韶	5786	41431251153251	437
旖	5787	41533113412512	437
膂	5788	41533135342511	438
阚	5789	42551221113134	438
鄯	5790	43111243125152	438
鲞	5791	43113435251211	438
粿	5792	43123425111234	438
粼	5793	43123435415255	438
粽	5794	43123444511234	438
糁	5795	43123454134333	438
槊	5796	43152335111234	438
鹚	5797	43155455435451	438
熘	5798	43343545325121	439
熥	5799	43345425112454	439
潢	5800	44112212512134	439
漕	5801	44112512212511	440
滹	5802	44121531534312	440
漯	5803	44125121554234	440
漶	5804	44125125124544	440
潋	5805	44134144313134	440
潴	5806	44135312132511	440
漪	5807	44135313412512	441
漉	5808	44141352211535	441
漳	5809	44141431251112	441
漩	5810	44141533152134	441
澉	5811	44151221113134	441
潍	5812	44155132411121	441
慵	5813	44241351125112	442
搴	5814	44511221343112	442
窨	5815	44534414312511	442
寤	5816	44552131251251	442
綮	5817	45133134554234	443
谮	5818	45153515352511	443
褡	5819	45234122341251	443
褙	5820	45234211352511	443
褓	5821	45234322511234	443
褛	5822	45234431234531	443
褊	5823	45234451325122	443
谯	5824	45324111214444	444
谰	5825	45425125431234	444
谲	5826	45545232534251	444
暨	5827	51154153525111	444
屣	5828	51333221212134	444
鹛	5829	52132511135451	444
嫣	5830	53112121154444	444
嫱	5831	53112431252511	444
嫖	5832	53112522111234	445
嫦	5833	53124345251252	445
嫚	5834	53125112522154	445
嫘	5835	53125121554234	445
嫡	5836	53141432512251	445
鼐	5837	53251115132125	445
翟	5838	54154132411121	445
瞀	5839	54523313425111	446
鹜	5840	54523313435451	446
骠	5841	55112522111234	446
缥	5842	55112522111234	446
缦	5843	55125112522154	446
缧	5844	55125121554234	446
缨	5845	55125342534531	446
骢	5846	55132535414544	446
缪	5847	55154154134333	446
缫	5848	55155525111234	446
耦	5849	111234251125214	447
耧	5850	111234431234531	447
瑾	5851	112112212511121	447
璜	5852	112112212512134	447
璀	5853	112125232411121	447
璎	5854	112125342534531	447
璁	5855	112132535414544	447
璋	5856	112141431251112	448
璇	5857	112141533152134	448
奭	5858	113251113251134	448
髯	5859	121115433325211	448
髫	5860	121115433353251	448
撷	5861	121121251132534	448
撅	5862	121134315233534	449
赭	5863	121323412132511	450
撸	5864	121352512112511	450
鋆	5865	121354134112431	450
撙	5866	121431253511124	451
撺	5867	121445342512512	451
墀	5868	121513241343112	451
聩	5869	122111251212534	451
觐	5870	122125111212535	451
鞑	5871	122125112134454	451
蕙	5872	122125112144544	452
鞒	5873	122125112313432	452
蕈	5874	122125221251112	452
蕨	5875	122134315233534	452
蕤	5876	122135333431121	452
蕞	5877	122251112211154	452
蕺	5878	122251122111534	452
瞢	5879	122252214525111	452
蕃	5880	122343123425121	453
蕲	5881	122432511123312	453
赜	5882	122512511212534	453
槿	5883	123412212511121	454
樯	5884	123412431252511	454
槭	5885	123413211234534	454
樗	5886	123414524444115	454
樘	5887	123424345251121	454
樊	5888	123434341234134	455
槲	5889	123435351124412	455
醌	5890	125351125111535	456
醅	5891	125351141431251	456
靥	5892	131344132522111	456
魇	5893	131344325113554	456
餍	5894	131344344511534	456
磔	5895	132513541521234	456
磙	5896	132514134543534	457
霈	5897	145244444411252	458
辘	5898	152141352211535	458
龉	5899	212134521251251	458
龊	5900	212134522512134	458
觑	5901	215315224312535	458
瞌	5902	251111215425221	458
瞋	5903	251111225111134	458
瞑	5904	251114525114134	459
嘭	5905	251121251431333	459
噎	5906	251121451251431	459
噶	5907	251122251135345	459
颙	5908	251125214132534	460
暹	5909	251132411121454	460
噘	5910	251134315233534	460
踔	5911	251212121251112	460
踝	5912	251212125111234	460
踟	5913	251212131134251	461
踒	5914	251212131234531	461
踬	5915	251212133122534	461
踮	5916	251212141321251	461
踯	5917	251212143113452	461
踺	5918	251212151111254	462
踞	5919	251212151312251	462
蝽	5920	251214111342511	462
蝾	5921	251214122451234	462
蝻	5922	251214122543112	462
蝰	5923	251214134121121	463
蝮	5924	251214312511354	463
螋	5925	251214321511254	463
蝓	5926	251214341251122	463
蝣	5927	251214415331521	463
蝼	5928	251214431234531	463
噗	5929	251224314311134	464
嘬	5930	251251112211154	464
颚	5931	251251115132534	464
噍	5932	251324111214444	464
噢	5933	251325431234134	464
噙	5934	251344134522554	464
噜	5935	251352512112511	464
噌	5936	251432524312511	465
噔	5937	251543341251431	465
颛	5938	252132522132534	465
幞	5939	252224314311134	465
幡	5940	252343123425121	466
嶙	5941	252431234354152	466
嶝	5942	252543341251431	466
骺	5943	255452511331251	466
骼	5944	255452511354251	467
骸	5945	255452511415334	467
镊	5946	311151221115454	467
镉	5947	311151251254312	467
镌	5948	311153241112153	467
镍	5949	311153251111234	467
镏	5950	311153545325121	468
镒	5951	311154313425221	468
镓	5952	311154451353334	468
镔	5953	311154453212134	468
稷	5954	312342512134354	469
箴	5955	314314131251534	469
篑	5956	314314251212534	469
篁	5957	314314325111121	470
篌	5958	314314325131134	470
篆	5959	314314551353334	470
牖	5960	321545131251124	470
儋	5961	323513344111251	470
徵	5962	332252111213134	471
磐	5963	335414355413251	471
虢	5964	344312421531535	472
鹞	5965	344331125235451	472
膘	5966	351112522111234	472
滕	5967	351143113424134	472
鲠	5968	352512111251134	472
鲡	5969	352512111254254	472
鲢	5970	352512111512454	473
鲣	5971	352512112254121	473
鲥	5972	352512112511124	473
鲧	5973	352512113554234	473
鲩	5974	352512114451135	473
獗	5975	353134315233534	474
獠	5976	353134432511234	474
觯	5977	353511243251112	474
馓	5978	355122125113134	474
馔	5979	355515515122134	474
麾	5980	413123412343115	475
廛	5981	413251121134121	475
瘛	5982	413411112534544	475
瘼	5983	413411222511134	475
瘢	5984	413413354143554	475
瘠	5985	413414134342511	475
齑	5986	413432211121111	476
羯	5987	431113251135345	476
羰	5988	431113252134334	476
𥻗	5989	431234123425111	476
遴	5990	431234354152454	477
糌	5991	431234354242511	477
糍	5992	431234431554554	477
糅	5993	431234545231234	477
熜	5994	433432535414544	478
熵	5995	433441432534251	478
熠	5996	433454154132511	478
澍	5997	441121251431124	478
澌	5998	441122111343312	478
潸	5999	441123412342511	479
潦	6000	441134432511234	479
潲	6001	441312342432511	479
鋈	6002	441313434112431	479
潟	6003	441321511354444	480
潼	6004	441414312511211	480
潺	6005	441513521521521	481
憬	6006	442251141251234	481
憧	6007	442414312511211	481
寮	6008	445134432511234	482
窳	6009	445343354433544	482
谳	6010	451225431121344	482
褴	6011	452342231425221	482
褟	6012	452342511541541	483
褫	6013	452343321531535	483
谵	6014	453513344111251	483
熨	6015	513112341244334	483
屦	6016	513332431234531	484
嬉	6017	531121251431251	484
勰	6018	535353251214544	484
戮	6019	541541343331534	484
蝥	6020	545233134251214	484
缬	6021	551121251132534	485
缮	6022	551431112431251	485
缯	6023	551432524312511	485
骣	6024	551513521521521	485
畿	6025	554554125121534	485
耩	6026	1112341122125211	485
耨	6027	1112341311534124	485
耪	6028	1112344143454153	486
璞	6029	1121224314311134	486
璟	6030	1121251141251234	486
靛	6031	1121251144512134	486
璠	6032	1121343123425121	486
璘	6033	1121431234354152	486
聱	6034	1121533134122111	486
螯	6035	1121533134251214	486
髻	6036	1211154333121251	487
髭	6037	1211154333212135	487
髹	6038	1211154333321234	487
擀	6039	1211225111234112	487
熹	6040	1212514312514444	487
甏	6041	1212514313331554	488
擞	6042	1214312345313134	488
縠	6043	1214515542343554	488
磬	6044	1215213355413251	488
颞	6045	1221115454132534	488
蕻	6046	1221211154122134	488
鞘	6047	1221251122432511	489
颟	6048	1221253434132534	489
薤	6049	1221354211121111	489
薨	6050	1222522145135435	490
檠	6051	1223525131341234	490
薏	6052	1224143125114544	490
薮	6053	1224312345313134	490
薜	6054	1225132514143112	491
薅	6055	1225311311534124	491
樾	6056	1234121213415534	491
橛	6057	1234134315233534	491
橇	6058	1234311531153115	492
樵	6059	1234324111214444	492
檎	6060	1234344134522554	492
橹	6061	1234352512112511	492
樽	6062	1234431253511124	492
樨	6063	1234513241343112	492
橼	6064	1234551551353334	493
墼	6065	1251112523554121	493
橐	6066	1251245132511234	493
翮	6067	1251254312541541	493
醛	6068	1253511122341121	493
醐	6069	1253511122513511	493
醍	6070	1253511251112134	493
醚	6071	1253511431234454	494
磲	6072	1325144115151234	494
赝	6073	1332324111212534	494
飙	6074	1344134413443534	494
殪	6075	1354121451251431	495
霖	6076	1452444412341234	495
霏	6077	1452444421112111	495
